Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD9614,Vidya,Food Grains,Organic Staples,Jamshedpur,19-06-2015,East,637,0.16,210.21,Jharkhand
OD9615,Arutra,"Eggs, Meat & Fish",Eggs,Coimbatore,14-11-2017,South,705,0.21,190.35,Tamil Nadu
OD9616,Veronica,Bakery,Biscuits,Dhanbad,21-05-2015,East,1500,0.33,405,Jharkhand
OD9617,Willams,"Eggs, Meat & Fish",Mutton,Rajkot,19-12-2015,West,2425,0.3,315.25,Gujarat
OD9618,Komal,Oil & Masala,Masalas,Jodhpur,13-05-2018,West,2128,0.16,106.4,Rajasthan
OD9619,Sudeep,Beverages,Health Drinks,Ajmer,26-04-2018,West,1403,0.2,364.78,Rajasthan
OD9620,Adavan,Snacks,Cookies,Rourkela,15-10-2017,East,2178,0.26,675.18,Odhisa
OD9621,Vidya,Food Grains,Dals & Pulses,Patna,15-10-2017,East,2064,0.15,206.4,Bihar
OD9622,Malik,Food Grains,Rice,Madurai,19-03-2015,South,971,0.25,223.33,Tamil Nadu
OD9623,Shah,Oil & Masala,Spices,Nashik,27-02-2017,West,1244,0.19,161.72,Maharashtra
OD9624,Yadav,Food Grains,Rice,Bikaner,28-02-2017,West,2071,0.31,455.62,Rajasthan
OD9625,Veena,Snacks,Cookies,Rajkot,01-05-2015,West,2442,0.21,1050.06,Gujarat
OD9626,Aditi,Fruits & Veggies,Fresh Vegetables,Bikaner,27-02-2018,West,1254,0.22,250.8,Rajasthan
OD9627,Yusuf,Food Grains,Atta & Flour,Gorakhpur,27-08-2016,East,1566,0.26,689.04,Uttar Pradesh
OD9628,Rumaiza,Oil & Masala,Edible Oil & Ghee,Chandigarh,27-10-2018,North,1422,0.21,142.2,Punjab
OD9629,Aditi,Beverages,Soft Drinks,Bikaner,15-12-2017,West,1497,0.33,553.89,Rajasthan
OD9630,Roshan,Snacks,Cookies,Rourkela,25-09-2015,East,2420,0.35,193.6,Odhisa
OD9631,Hafiz,Bakery,Biscuits,Rajkot,25-06-2018,West,512,0.23,158.72,Gujarat
OD9632,Mathew,Bakery,Biscuits,Gorakhpur,24-10-2017,East,1485,0.23,103.95,Uttar Pradesh
OD9633,Ganesh,Beverages,Health Drinks,Jamshedpur,06-08-2015,East,711,0.34,127.98,Jharkhand
OD9634,Ramesh,Food Grains,Rice,Chandigarh,19-07-2015,North,1074,0.33,64.44,Punjab
OD9635,Ravi,"Eggs, Meat & Fish",Mutton,Dhanbad,11-07-2017,East,2203,0.33,638.87,Jharkhand
OD9636,Sundar,Food Grains,Atta & Flour,Trivandrum,20-02-2018,South,1681,0.15,201.72,Kerela
OD9637,Suresh,Snacks,Noodles,Madurai,27-04-2016,South,595,0.28,160.65,Tamil Nadu
OD9638,Sheeba,Food Grains,Atta & Flour,Kochi,31-08-2018,South,1621,0.18,275.57,Kerela
OD9639,Arutra,Oil & Masala,Masalas,Pune,07-11-2017,West,1826,0.17,219.12,Maharashtra
OD9640,Amrish,Fruits & Veggies,Fresh Fruits,Trivandrum,20-09-2015,South,784,0.26,156.8,Kerela
OD9641,Ramesh,Food Grains,Rice,Madurai,27-12-2015,South,553,0.32,105.07,Tamil Nadu
OD9642,Sheeba,Food Grains,Organic Staples,Bikaner,04-09-2017,West,1871,0.34,729.69,Rajasthan
OD9643,Haseena,Bakery,Breads & Buns,Rourkela,31-08-2018,East,1603,0.17,609.14,Odhisa
OD9644,Jonas,Bakery,Cakes,Ajmer,30-10-2015,West,1712,0.19,188.32,Rajasthan
OD9645,Arutra,Beverages,Health Drinks,Gorakhpur,25-06-2018,East,2083,0.21,874.86,Uttar Pradesh
OD9646,Ram,Beverages,Soft Drinks,Jhansi,18-06-2016,East,2262,0.15,271.44,Jharkhand
OD9647,Surya,Snacks,Chocolates,Bikaner,24-04-2017,West,739,0.1,125.63,Rajasthan
OD9648,Hussain,Fruits & Veggies,Fresh Vegetables,Kochi,28-04-2017,South,1886,0.11,810.98,Kerela
OD9649,Krithika,Fruits & Veggies,Fresh Fruits,Madurai,09-02-2015,South,1106,0.1,453.46,Tamil Nadu
OD9650,Roshan,Fruits & Veggies,Fresh Fruits,Dhanbad,18-01-2017,East,1470,0.27,88.2,Jharkhand
OD9651,Komal,Bakery,Cakes,Gorakhpur,06-12-2016,East,1979,0.34,692.65,Uttar Pradesh
OD9652,Adavan,Beverages,Soft Drinks,Lucknow,27-10-2017,North,1936,0.14,484,Uttar Pradesh
OD9653,Aditi,Fruits & Veggies,Fresh Fruits,Amritsar,17-04-2018,North,2414,0.12,386.24,Punjab
OD9654,Sharon,"Eggs, Meat & Fish",Eggs,Amritsar,27-04-2016,North,506,0.12,86.02,Punjab
OD9655,Vince,Snacks,Chocolates,Dhanbad,04-07-2018,East,2409,0.11,939.51,Jharkhand
OD9656,Ganesh,Fruits & Veggies,Organic Vegetables,Lucknow,30-04-2018,North,922,0.16,221.28,Uttar Pradesh
OD9657,Anu,Food Grains,Rice,Coimbatore,29-09-2018,South,2263,0.22,203.67,Tamil Nadu
OD9658,Krithika,Fruits & Veggies,Fresh Vegetables,Varanasi,15-03-2015,North,664,0.16,232.4,Uttar Pradesh
OD9659,Ganesh,Food Grains,Dals & Pulses,Coimbatore,05-10-2016,South,1848,0.33,702.24,Tamil Nadu
OD9660,Vinne,Beverages,Health Drinks,Rajkot,18-03-2015,West,2038,0.1,550.26,Gujarat
OD9661,Ganesh,Fruits & Veggies,Fresh Vegetables,Jamshedpur,15-10-2017,East,896,0.31,62.72,Jharkhand
OD9662,Willams,Snacks,Cookies,Nashik,28-08-2018,West,1354,0.26,257.26,Maharashtra
OD9663,Sabeela,Bakery,Breads & Buns,Nashik,20-02-2018,West,527,0.24,168.64,Maharashtra
OD9664,Suresh,Food Grains,Atta & Flour,Kanpur,04-10-2018,North,1380,0.22,151.8,Uttar Pradesh
OD9665,Vince,Food Grains,Organic Staples,Patna,03-03-2017,East,1337,0.32,441.21,Bihar
OD9666,Komal,Snacks,Cookies,Kochi,28-07-2018,South,706,0.21,77.66,Kerela
OD9667,Adavan,Food Grains,Rice,Meerut,08-05-2018,North,786,0.35,322.26,Uttar Pradesh
OD9668,Hafiz,Bakery,Biscuits,Jamshedpur,21-03-2018,East,1899,0.2,626.67,Jharkhand
OD9669,Adavan,Bakery,Breads & Buns,Surat,25-06-2018,West,1409,0.13,352.25,Gujarat
OD9670,Verma,Snacks,Noodles,Jodhpur,13-03-2017,West,648,0.22,174.96,Rajasthan
OD9671,Ramesh,Food Grains,Atta & Flour,Coimbatore,13-01-2017,South,1398,0.19,265.62,Tamil Nadu
OD9672,Alan,Snacks,Noodles,Coimbatore,15-02-2015,South,978,0.24,420.54,Tamil Nadu
OD9673,Amy,Beverages,Soft Drinks,Chandigarh,05-07-2017,North,1406,0.27,421.8,Punjab
OD9674,Kumar,Food Grains,Atta & Flour,Varanasi,20-11-2016,North,943,0.25,56.58,Uttar Pradesh
OD9675,Surya,Snacks,Chocolates,Surat,24-09-2017,West,1263,0.31,505.2,Gujarat
OD9676,Mathew,Beverages,Soft Drinks,Madurai,07-03-2015,South,962,0.23,317.46,Tamil Nadu
OD9677,Roshan,Fruits & Veggies,Fresh Fruits,Kanpur,14-12-2018,North,557,0.18,206.09,Uttar Pradesh
OD9678,Amy,Food Grains,Dals & Pulses,Meerut,18-06-2016,North,2098,0.32,713.32,Uttar Pradesh
OD9679,Vidya,Food Grains,Dals & Pulses,Madurai,23-01-2018,South,700,0.27,98,Tamil Nadu
OD9680,Adavan,Snacks,Noodles,Rajkot,24-04-2017,West,1332,0.17,239.76,Gujarat
OD9681,Vidya,Snacks,Chocolates,Kochi,17-04-2018,South,2114,0.13,930.16,Kerela
OD9682,Yusuf,Food Grains,Rice,Amritsar,17-04-2018,North,2202,0.22,726.66,Punjab
OD9683,Hussain,"Eggs, Meat & Fish",Fish,Madurai,17-04-2018,South,1122,0.2,359.04,Tamil Nadu
OD9684,Mathew,Bakery,Cakes,Varanasi,18-06-2016,North,1498,0.25,419.44,Uttar Pradesh
OD9685,Yadav,"Eggs, Meat & Fish",Mutton,Jodhpur,20-08-2017,West,941,0.19,395.22,Rajasthan
OD9686,Komal,Snacks,Chocolates,Jamshedpur,23-07-2018,East,2122,0.1,721.48,Jharkhand
OD9687,Ravi,Oil & Masala,Spices,Coimbatore,24-09-2016,South,1520,0.33,106.4,Tamil Nadu
OD9688,Aditi,Beverages,Soft Drinks,Pune,20-12-2016,West,2069,0.25,310.35,Maharashtra
OD9689,Alan,Oil & Masala,Edible Oil & Ghee,Meerut,13-06-2018,North,523,0.27,172.59,Uttar Pradesh
OD9690,Hussain,Snacks,Cookies,Jamshedpur,11-05-2016,East,2428,0.26,728.4,Jharkhand
OD9691,Komal,Fruits & Veggies,Fresh Fruits,Coimbatore,07-04-2017,South,610,0.26,244,Tamil Nadu
OD9692,Shah,Snacks,Chocolates,Pune,17-02-2018,West,1994,0.33,498.5,Maharashtra
OD9693,Malik,Food Grains,Organic Staples,Jhansi,30-03-2015,East,559,0.3,100.62,Jharkhand
OD9694,Sabeela,Oil & Masala,Edible Oil & Ghee,Patna,14-03-2015,East,1572,0.15,675.96,Bihar
OD9695,Surya,"Eggs, Meat & Fish",Eggs,Varanasi,01-04-2018,North,1231,0.26,517.02,Uttar Pradesh
OD9696,Alan,Snacks,Cookies,Moradabad,22-10-2018,North,1924,0.24,461.76,Uttar Pradesh
OD9697,Veronica,Food Grains,Organic Staples,Rajkot,14-06-2016,West,1714,0.24,702.74,Gujarat
OD9698,James,Beverages,Health Drinks,Amritsar,26-11-2017,North,1997,0.2,259.61,Punjab
OD9699,Adavan,Fruits & Veggies,Organic Vegetables,Nashik,04-07-2016,West,1878,0.32,394.38,Maharashtra
OD9700,Jonas,Snacks,Chocolates,Rajkot,31-12-2015,West,1585,0.29,317,Gujarat
OD9701,Esther,Bakery,Biscuits,Patna,08-03-2018,East,1799,0.22,323.82,Bihar
OD9702,Roshan,Food Grains,Rice,Jhansi,27-08-2018,East,2428,0.26,412.76,Jharkhand
OD9703,Arutra,Fruits & Veggies,Organic Vegetables,Dhanbad,14-09-2018,East,2412,0.25,1085.4,Jharkhand
OD9704,Vinne,Food Grains,Organic Staples,Bikaner,22-10-2018,West,540,0.17,178.2,Rajasthan
OD9705,Vince,Food Grains,Atta & Flour,Kanpur,24-05-2018,North,1963,0.28,530.01,Uttar Pradesh
OD9706,Veena,Bakery,Breads & Buns,Jamshedpur,05-06-2018,East,2417,0.11,169.19,Jharkhand
OD9707,Akash,"Eggs, Meat & Fish",Mutton,Amritsar,13-12-2017,North,523,0.3,83.68,Punjab
OD9708,Shree,Fruits & Veggies,Fresh Fruits,Kochi,22-10-2018,South,1173,0.32,187.68,Kerela
OD9709,Yadav,"Eggs, Meat & Fish",Chicken,Lucknow,24-11-2017,North,756,0.14,128.52,Uttar Pradesh
OD9710,Veronica,Snacks,Chocolates,Dhanbad,17-02-2018,East,520,0.27,109.2,Jharkhand
OD9711,Willams,Snacks,Cookies,Chandigarh,20-04-2018,North,1708,0.24,409.92,Punjab
OD9712,Vince,Oil & Masala,Masalas,Nashik,13-10-2015,West,2393,0.14,981.13,Maharashtra
OD9713,Roshan,Fruits & Veggies,Organic Fruits,Trivandrum,21-06-2015,South,1223,0.34,550.35,Kerela
OD9714,Arvind,Oil & Masala,Edible Oil & Ghee,Dhanbad,28-06-2016,East,1331,0.26,545.71,Jharkhand
OD9715,Esther,Snacks,Noodles,Jhansi,19-01-2017,East,2204,0.27,947.72,Jharkhand
OD9716,Krithika,Oil & Masala,Edible Oil & Ghee,Kanpur,15-10-2016,North,2055,0.25,472.65,Uttar Pradesh
OD9717,Muneer,Food Grains,Organic Staples,Rajkot,14-06-2017,West,995,0.3,238.8,Gujarat
OD9718,Arvind,Food Grains,Dals & Pulses,Jhansi,12-10-2017,East,2288,0.15,228.8,Jharkhand
OD9719,Surya,"Eggs, Meat & Fish",Chicken,Jodhpur,19-07-2015,West,2221,0.35,288.73,Rajasthan
OD9720,Haseena,Beverages,Health Drinks,Jamshedpur,19-07-2017,East,1597,0.25,495.07,Jharkhand
OD9721,Alan,Bakery,Cakes,Chandigarh,16-12-2015,North,2259,0.12,406.62,Punjab
OD9722,Krithika,Snacks,Chocolates,Patna,17-05-2017,East,2208,0.23,794.88,Bihar
OD9723,Amrish,Food Grains,Atta & Flour,Meerut,31-03-2017,North,1793,0.1,519.97,Uttar Pradesh
OD9724,Veronica,Food Grains,Dals & Pulses,Rourkela,28-09-2018,East,1934,0.31,328.78,Odhisa
OD9725,Vinne,"Eggs, Meat & Fish",Mutton,Jodhpur,10-02-2015,West,1812,0.23,344.28,Rajasthan
OD9726,Alan,Bakery,Biscuits,Surat,19-10-2016,West,1386,0.35,110.88,Gujarat
OD9727,Krithika,Fruits & Veggies,Organic Fruits,Surat,19-07-2017,West,703,0.13,105.45,Gujarat
OD9728,Roshan,Fruits & Veggies,Fresh Fruits,Nashik,18-12-2017,West,958,0.1,277.82,Maharashtra
OD9729,Yusuf,Snacks,Chocolates,Patna,04-09-2015,East,878,0.16,175.6,Bihar
OD9730,Willams,Bakery,Biscuits,Amritsar,20-12-2016,North,2393,0.33,526.46,Punjab
OD9731,Yusuf,Oil & Masala,Masalas,Chandigarh,30-10-2018,North,1097,0.34,120.67,Punjab
OD9732,Sudha,Fruits & Veggies,Fresh Fruits,Surat,18-12-2017,West,1836,0.27,257.04,Gujarat
OD9733,Ridhesh,Food Grains,Dals & Pulses,Amritsar,27-03-2016,North,2051,0.21,102.55,Punjab
OD9734,Sabeela,Fruits & Veggies,Organic Fruits,Coimbatore,16-12-2015,South,1171,0.33,281.04,Tamil Nadu
OD9735,Vince,Beverages,Soft Drinks,Rourkela,30-01-2018,East,943,0.33,358.34,Odhisa
OD9736,Aditi,Oil & Masala,Spices,Jamshedpur,11-09-2017,East,1562,0.23,562.32,Jharkhand
OD9737,Vince,Snacks,Noodles,Varanasi,24-12-2018,North,2045,0.14,265.85,Uttar Pradesh
OD9738,Aditi,Snacks,Cookies,Nashik,06-10-2016,West,2271,0.35,522.33,Maharashtra
OD9739,Ganesh,Oil & Masala,Masalas,Lucknow,25-09-2015,North,1213,0.25,545.85,Uttar Pradesh
OD9740,Haseena,Oil & Masala,Masalas,Amritsar,21-10-2018,North,2397,0.21,503.37,Punjab
OD9741,Willams,Oil & Masala,Spices,Bikaner,13-03-2018,West,1272,0.12,419.76,Rajasthan
OD9742,Verma,Fruits & Veggies,Organic Fruits,Jodhpur,13-03-2018,West,1382,0.19,428.42,Rajasthan
OD9743,Muneer,Bakery,Breads & Buns,Amritsar,13-03-2018,North,1351,0.33,405.3,Punjab
OD9744,Jackson,Oil & Masala,Edible Oil & Ghee,Madurai,16-05-2017,South,843,0.11,303.48,Tamil Nadu
OD9745,Verma,"Eggs, Meat & Fish",Mutton,Varanasi,29-08-2016,North,1853,0.33,296.48,Uttar Pradesh
OD9746,Amy,Fruits & Veggies,Fresh Fruits,Ajmer,29-09-2018,West,1582,0.14,585.34,Rajasthan
OD9747,Mathew,Oil & Masala,Spices,Trivandrum,10-03-2016,South,1337,0.21,213.92,Kerela
OD9748,Ravi,Oil & Masala,Edible Oil & Ghee,Kanpur,20-12-2015,North,2071,0.17,911.24,Uttar Pradesh
OD9749,Willams,Beverages,Health Drinks,Meerut,08-04-2016,North,1405,0.26,309.1,Uttar Pradesh
OD9750,Haseena,Beverages,Soft Drinks,Gorakhpur,16-05-2016,East,2347,0.11,985.74,Uttar Pradesh
OD9751,Verma,Fruits & Veggies,Fresh Fruits,Dhanbad,11-06-2018,East,2174,0.32,543.5,Jharkhand
OD9752,Vidya,Oil & Masala,Spices,Rajkot,29-05-2016,West,1586,0.31,586.82,Gujarat
OD9753,Peer,Oil & Masala,Masalas,Kanpur,18-09-2015,North,1400,0.1,336,Uttar Pradesh
OD9754,Kumar,Bakery,Breads & Buns,Varanasi,02-05-2018,North,2264,0.25,860.32,Uttar Pradesh
OD9755,Verma,Food Grains,Rice,Lucknow,15-07-2017,North,1429,0.32,457.28,Uttar Pradesh
OD9756,Sabeela,Bakery,Breads & Buns,Kanpur,06-09-2017,North,1995,0.23,837.9,Uttar Pradesh
OD9757,Hussain,Bakery,Breads & Buns,Rajkot,17-10-2016,West,2046,0.11,184.14,Gujarat
OD9758,Komal,Food Grains,Dals & Pulses,Dhanbad,05-12-2015,East,2468,0.17,789.76,Jharkhand
OD9759,Sharon,"Eggs, Meat & Fish",Fish,Rajkot,02-04-2018,West,661,0.22,244.57,Gujarat
OD9760,Surya,"Eggs, Meat & Fish",Chicken,Ajmer,22-06-2016,West,1357,0.27,94.99,Rajasthan
OD9761,Arvind,Food Grains,Dals & Pulses,Chandigarh,15-08-2016,North,1143,0.13,434.34,Punjab
OD9762,Shree,Bakery,Cakes,Coimbatore,31-12-2015,South,681,0.1,136.2,Tamil Nadu
OD9763,Komal,Snacks,Noodles,Trivandrum,05-09-2018,South,1890,0.11,756,Kerela
OD9764,Surya,Food Grains,Organic Staples,Kochi,30-10-2016,South,2071,0.11,207.1,Kerela
OD9765,Shah,Bakery,Biscuits,Nashik,14-07-2016,West,687,0.2,130.53,Maharashtra
OD9766,Adavan,Oil & Masala,Spices,Jodhpur,13-06-2017,West,1752,0.16,297.84,Rajasthan
OD9767,Aditi,Food Grains,Atta & Flour,Gorakhpur,17-10-2017,East,1052,0.16,294.56,Uttar Pradesh
OD9768,Veena,Fruits & Veggies,Organic Fruits,Pune,16-11-2016,West,2351,0.35,869.87,Maharashtra
OD9769,Ram,Beverages,Health Drinks,Jamshedpur,18-05-2018,East,2433,0.18,1021.86,Jharkhand
OD9770,Ramesh,"Eggs, Meat & Fish",Chicken,Rourkela,26-06-2017,East,2308,0.26,669.32,Odhisa
OD9771,Adavan,Bakery,Breads & Buns,Madurai,27-10-2018,South,1029,0.28,154.35,Tamil Nadu
OD9772,Verma,Bakery,Cakes,Dhanbad,13-05-2016,East,1884,0.24,339.12,Jharkhand
OD9773,Surya,Fruits & Veggies,Fresh Vegetables,Varanasi,30-06-2018,North,2463,0.31,763.53,Uttar Pradesh
OD9774,Veronica,Fruits & Veggies,Fresh Fruits,Jodhpur,24-04-2017,West,1310,0.26,510.9,Rajasthan
OD9775,Ridhesh,Snacks,Chocolates,Rourkela,20-10-2015,East,1727,0.12,552.64,Odhisa
OD9776,Esther,"Eggs, Meat & Fish",Mutton,Patna,21-08-2015,East,1684,0.28,690.44,Bihar
OD9777,Arutra,Food Grains,Dals & Pulses,Moradabad,28-07-2017,North,1614,0.22,581.04,Uttar Pradesh
OD9778,Ram,Bakery,Biscuits,Moradabad,16-12-2017,North,1651,0.11,115.57,Uttar Pradesh
OD9779,Sudeep,Snacks,Chocolates,Madurai,25-01-2018,South,1983,0.34,237.96,Tamil Nadu
OD9780,Verma,Food Grains,Organic Staples,Madurai,17-09-2018,South,1683,0.29,589.05,Tamil Nadu
OD9781,Sundar,Snacks,Cookies,Jhansi,30-06-2017,East,546,0.27,191.1,Jharkhand
OD9782,Shree,Beverages,Health Drinks,Amritsar,21-12-2016,North,1660,0.11,415,Punjab
OD9783,Komal,Snacks,Cookies,Jodhpur,29-03-2017,West,2450,0.21,1102.5,Rajasthan
OD9784,Ganesh,Food Grains,Rice,Patna,21-12-2016,East,2193,0.35,131.58,Bihar
OD9785,Yusuf,Snacks,Cookies,Pune,27-11-2016,West,2207,0.16,353.12,Maharashtra
OD9786,Arutra,Beverages,Health Drinks,Kochi,22-06-2017,South,2392,0.13,143.52,Kerela
OD9787,Sudeep,Beverages,Soft Drinks,Rajkot,28-02-2018,West,1901,0.21,380.2,Gujarat
OD9788,Jackson,Snacks,Noodles,Gorakhpur,25-09-2016,East,537,0.27,91.29,Uttar Pradesh
OD9789,Anu,Beverages,Health Drinks,Lucknow,20-05-2015,North,1139,0.26,250.58,Uttar Pradesh
OD9790,Amy,Beverages,Health Drinks,Amritsar,06-06-2015,North,2261,0.1,655.69,Punjab
OD9791,Muneer,Fruits & Veggies,Fresh Vegetables,Nashik,28-12-2015,West,1122,0.17,112.2,Maharashtra
OD9792,Adavan,Oil & Masala,Spices,Jhansi,25-09-2016,East,768,0.18,130.56,Jharkhand
OD9793,Sudeep,Oil & Masala,Masalas,Jamshedpur,13-11-2018,East,1340,0.33,415.4,Jharkhand
OD9794,Sudha,"Eggs, Meat & Fish",Fish,Meerut,19-12-2016,North,1931,0.17,270.34,Uttar Pradesh
OD9795,Suresh,Oil & Masala,Masalas,Moradabad,20-06-2016,North,2088,0.2,125.28,Uttar Pradesh
OD9796,Muneer,"Eggs, Meat & Fish",Mutton,Varanasi,30-08-2018,North,2211,0.35,596.97,Uttar Pradesh
OD9797,Alan,Snacks,Cookies,Dhanbad,08-05-2018,East,910,0.26,282.1,Jharkhand
OD9798,Alan,Snacks,Chocolates,Patna,16-03-2018,East,805,0.34,209.3,Bihar
OD9799,Vidya,Food Grains,Atta & Flour,Jodhpur,16-09-2018,West,690,0.21,41.4,Rajasthan
OD9800,Krithika,Fruits & Veggies,Fresh Vegetables,Bikaner,25-12-2018,West,2167,0.12,195.03,Rajasthan
OD9801,Arutra,Food Grains,Organic Staples,Jamshedpur,06-10-2016,East,1536,0.22,583.68,Jharkhand
OD9802,Jackson,Food Grains,Rice,Patna,06-10-2017,East,788,0.34,86.68,Bihar
OD9803,Yusuf,Oil & Masala,Edible Oil & Ghee,Dhanbad,31-03-2018,East,2350,0.24,1057.5,Jharkhand
OD9804,Shree,Oil & Masala,Masalas,Jamshedpur,17-04-2017,East,1249,0.27,187.35,Jharkhand
OD9805,Kumar,Snacks,Noodles,Kanpur,16-03-2015,North,2029,0.33,142.03,Uttar Pradesh
OD9806,Yusuf,Food Grains,Organic Staples,Surat,30-11-2018,West,1837,0.31,753.17,Gujarat
OD9807,Vidya,Snacks,Cookies,Surat,15-07-2015,West,2398,0.15,719.4,Gujarat
OD9808,Amrish,Bakery,Biscuits,Kanpur,26-05-2016,North,1926,0.24,154.08,Uttar Pradesh
OD9809,Sheeba,Food Grains,Dals & Pulses,Madurai,24-12-2017,South,1430,0.12,257.4,Tamil Nadu
OD9810,Vince,Oil & Masala,Spices,Amritsar,16-06-2017,North,1953,0.33,292.95,Punjab
OD9811,Vince,Beverages,Health Drinks,Gorakhpur,19-05-2018,East,1162,0.11,139.44,Uttar Pradesh
OD9812,Rumaiza,Fruits & Veggies,Fresh Vegetables,Surat,30-09-2018,West,1137,0.21,511.65,Gujarat
OD9813,Rumaiza,Fruits & Veggies,Fresh Fruits,Surat,16-05-2017,West,769,0.27,261.46,Gujarat
OD9814,Sharon,Oil & Masala,Masalas,Moradabad,28-01-2018,North,1671,0.26,501.3,Uttar Pradesh
OD9815,Veena,Snacks,Cookies,Kochi,06-04-2017,South,1047,0.27,439.74,Kerela
OD9816,Sabeela,Food Grains,Rice,Gorakhpur,13-03-2018,East,1249,0.22,74.94,Uttar Pradesh
OD9817,James,Oil & Masala,Masalas,Coimbatore,22-12-2017,South,1366,0.11,519.08,Tamil Nadu
OD9818,Yadav,"Eggs, Meat & Fish",Fish,Amritsar,31-10-2015,North,1437,0.21,502.95,Punjab
OD9819,Arutra,"Eggs, Meat & Fish",Chicken,Amritsar,16-03-2018,North,978,0.32,332.52,Punjab
OD9820,Amy,Food Grains,Atta & Flour,Jamshedpur,14-03-2015,East,2153,0.33,645.9,Jharkhand
OD9821,James,Fruits & Veggies,Organic Fruits,Moradabad,26-02-2018,North,1876,0.21,525.28,Uttar Pradesh
OD9822,Sundar,Food Grains,Rice,Bikaner,13-03-2018,West,1238,0.22,297.12,Rajasthan
OD9823,Jackson,Beverages,Health Drinks,Amritsar,13-03-2017,North,2078,0.27,851.98,Punjab
OD9824,Ganesh,Oil & Masala,Spices,Jamshedpur,26-05-2017,East,1354,0.3,94.78,Jharkhand
OD9825,Amy,"Eggs, Meat & Fish",Eggs,Surat,27-05-2016,West,939,0.34,225.36,Gujarat
OD9826,Ram,Snacks,Chocolates,Jamshedpur,21-01-2018,East,2153,0.27,215.3,Jharkhand
OD9827,Sheeba,Bakery,Breads & Buns,Amritsar,15-10-2017,North,2141,0.11,578.07,Punjab
OD9828,Shree,Food Grains,Rice,Amritsar,30-05-2017,North,1211,0.1,121.1,Punjab
OD9829,Arutra,Fruits & Veggies,Fresh Vegetables,Moradabad,25-10-2018,North,1227,0.33,355.83,Uttar Pradesh
OD9830,Ridhesh,Bakery,Breads & Buns,Lucknow,23-08-2017,North,1164,0.31,162.96,Uttar Pradesh
OD9831,Kumar,"Eggs, Meat & Fish",Mutton,Lucknow,26-11-2018,North,989,0.12,405.49,Uttar Pradesh
OD9832,Roshan,Beverages,Health Drinks,Chandigarh,16-11-2015,North,1356,0.33,488.16,Punjab
OD9833,Shah,Bakery,Biscuits,Patna,29-08-2016,East,2389,0.24,430.02,Bihar
OD9834,Yadav,Fruits & Veggies,Organic Vegetables,Madurai,13-11-2017,South,1986,0.28,198.6,Tamil Nadu
OD9835,Roshan,"Eggs, Meat & Fish",Fish,Bikaner,29-06-2016,West,584,0.33,29.2,Rajasthan
OD9836,Peer,"Eggs, Meat & Fish",Eggs,Meerut,26-08-2017,North,1053,0.15,179.01,Uttar Pradesh
OD9837,Ramesh,Beverages,Soft Drinks,Chandigarh,14-01-2018,North,1927,0.2,308.32,Punjab
OD9838,Komal,Oil & Masala,Masalas,Jodhpur,14-01-2018,West,1991,0.31,159.28,Rajasthan
OD9839,Vinne,Bakery,Breads & Buns,Varanasi,14-01-2018,North,569,0.3,119.49,Uttar Pradesh
OD9840,Peer,Food Grains,Organic Staples,Trivandrum,26-11-2018,South,2426,0.29,145.56,Kerela
OD9841,Krithika,Beverages,Health Drinks,Madurai,25-11-2017,South,633,0.35,253.2,Tamil Nadu
OD9842,Surya,Food Grains,Atta & Flour,Bikaner,21-01-2018,West,1398,0.19,83.88,Rajasthan
OD9843,Rumaiza,Oil & Masala,Masalas,Kanpur,29-08-2016,North,776,0.3,194,Uttar Pradesh
OD9844,Harish,Bakery,Cakes,Rajkot,22-11-2016,West,1020,0.27,153,Gujarat
OD9845,Surya,Fruits & Veggies,Organic Fruits,Ajmer,21-01-2018,West,1028,0.23,339.24,Rajasthan
OD9846,Veronica,"Eggs, Meat & Fish",Eggs,Coimbatore,17-02-2018,South,951,0.31,152.16,Tamil Nadu
OD9847,Ramesh,Beverages,Health Drinks,Meerut,28-05-2017,North,1480,0.35,118.4,Uttar Pradesh
OD9848,Kumar,Snacks,Chocolates,Madurai,07-10-2015,South,698,0.28,139.6,Tamil Nadu
OD9849,Ganesh,Snacks,Chocolates,Amritsar,19-12-2016,North,1377,0.16,261.63,Punjab
OD9850,Ridhesh,Bakery,Breads & Buns,Surat,23-02-2017,West,898,0.3,404.1,Gujarat
OD9851,Suresh,"Eggs, Meat & Fish",Fish,Jodhpur,14-12-2018,West,2048,0.28,593.92,Rajasthan
OD9852,Sundar,Beverages,Health Drinks,Kochi,12-06-2015,South,2500,0.25,325,Kerela
OD9853,Arvind,Snacks,Noodles,Amritsar,18-10-2016,North,870,0.29,374.1,Punjab
OD9854,Arvind,Fruits & Veggies,Organic Fruits,Surat,14-12-2018,West,860,0.11,215,Gujarat
OD9855,Kumar,Snacks,Noodles,Bikaner,22-11-2016,West,1292,0.34,348.84,Rajasthan
OD9856,James,Fruits & Veggies,Organic Fruits,Varanasi,14-07-2015,North,1168,0.19,221.92,Uttar Pradesh
OD9857,Yusuf,Oil & Masala,Masalas,Coimbatore,10-10-2018,South,2322,0.1,348.3,Tamil Nadu
OD9858,Vinne,Snacks,Cookies,Kanpur,17-07-2016,North,2369,0.18,734.39,Uttar Pradesh
